HSCode,Country,Y1920P
29151210,Turkey,0
29153910,Turkey,0
29153990,Turkey,0
29159090,Turkey,18.58
29163130,Turkey,0
29171990,Turkey,0
29172000,Turkey,0.03
29173500,Turkey,168.23
29173700,Turkey,168.21
29199090,Turkey,0
29202910,Turkey,10.27
29211190,Turkey,18.31
29212910,Turkey,22.83
29212990,Turkey,0
29214990,Turkey,0.25
29221990,Turkey,0
29222933,Turkey,0
29224990,Turkey,2.96
29232010,Turkey,21.3
29241900,Turkey,1564.65
29242990,Turkey,0.05
29252990,Turkey,40.32
29261000,Turkey,7318.53
29291090,Turkey,1.38
29299090,Turkey,0
29319090,Turkey,50.28
29322090,Turkey,0
29329900,Turkey,0.07
29331990,Turkey,112.92
29332920,Turkey,6.13
29332990,Turkey,48.19
29333919,Turkey,0
29333990,Turkey,96.94
29334900,Turkey,74.01
29339100,Turkey,0
29339900,Turkey,42.63
29341000,Turkey,0
29349900,Turkey,54.26
29359090,Turkey,4.96
29372900,Turkey,13.57
29389090,Turkey,0
29391900,Turkey,84.22
29411020,Turkey,32.33
29411090,Turkey,0
29413090,Turkey,0
29419090,Turkey,678.28
29420014,Turkey,0.01
29420034,Turkey,12.18
29420090,Turkey,55.35
30021290,Turkey,14.45
30021500,Turkey,11.83
30022016,Turkey,0
30022019,Turkey,0
30029030,Turkey,0
30029090,Turkey,121.76
30042019,Turkey,0.05
30042049,Turkey,0.04
30042099,Turkey,0.01
30043990,Turkey,0
30049049,Turkey,157.93
30049063,Turkey,49.74
30049081,Turkey,0
30049099,Turkey,487.57
30051090,Turkey,24.7
30059090,Turkey,0.16
30061010,Turkey,0.01
30063000,Turkey,149.18
30064000,Turkey,90.63
30065000,Turkey,0
30067000,Turkey,13.56
30069100,Turkey,0.14
31010099,Turkey,0
31021000,Turkey,2787.91
31023000,Turkey,21519.97
31052000,Turkey,38.65
31059090,Turkey,5.55
32012000,Turkey,0
32019090,Turkey,0
32021000,Turkey,211.22
32029010,Turkey,163.87
32029020,Turkey,0
32029030,Turkey,18.68
32029090,Turkey,40.98
32030020,Turkey,59.42
32030090,Turkey,135.21
32041119,Turkey,0.67
32041139,Turkey,0
32041159,Turkey,0
32041193,Turkey,0.01
32041199,Turkey,32.94
32041213,Turkey,1.18
32041219,Turkey,0
32041293,Turkey,1.17
32041299,Turkey,0
32041310,Turkey,45.27
32041359,Turkey,0
32041399,Turkey,0
32041419,Turkey,0
32041490,Turkey,2.35
32041519,Turkey,0
32041559,Turkey,0.01
32041599,Turkey,0
32041610,Turkey,50.61
32041620,Turkey,1.95
32041630,Turkey,48.85
32041650,Turkey,28.46
32041680,Turkey,184.13
32041690,Turkey,2.1
32041711,Turkey,6.92
32041719,Turkey,5.2
32041720,Turkey,0.46
32041739,Turkey,12.86
32041751,Turkey,0
32041759,Turkey,1.91
32041761,Turkey,0
32041769,Turkey,0.31
32041770,Turkey,29.11
32041780,Turkey,0
32041790,Turkey,57.24
32041912,Turkey,0.23
32041929,Turkey,2.36
32041949,Turkey,0.56
32041951,Turkey,0.06
32041952,Turkey,0.03
32041953,Turkey,0.09
32041955,Turkey,0.16
32041959,Turkey,0.13
32041971,Turkey,0
32041975,Turkey,0.07
32041979,Turkey,0
32041989,Turkey,4.24
32041990,Turkey,0.02
32042010,Turkey,3.45
32042090,Turkey,4.25
32049000,Turkey,0.89
32061110,Turkey,116.96
32061190,Turkey,349.09
32061900,Turkey,73.93
32064910,Turkey,4.14
32064930,Turkey,1.01
32064990,Turkey,23.44
32071040,Turkey,18.53
32071090,Turkey,171.83
32073000,Turkey,44.75
32074000,Turkey,0
32081020,Turkey,14.8
32081030,Turkey,0
32081090,Turkey,59.67
32082010,Turkey,8.48
32082030,Turkey,0
32082090,Turkey,94.16
32089019,Turkey,185.67
32089029,Turkey,265.27
32089030,Turkey,0
32089049,Turkey,1.22
32089090,Turkey,88.76
32091010,Turkey,29.02
32091090,Turkey,298.77
32099090,Turkey,8.91
32100019,Turkey,0
32100020,Turkey,1.35
32100040,Turkey,0
32100090,Turkey,1.4
32110000,Turkey,6.61
32121000,Turkey,1.88
32129010,Turkey,0
32129020,Turkey,0
32129090,Turkey,6.44
32139000,Turkey,9.83
32141000,Turkey,786.36
32149090,Turkey,226.64
32151140,Turkey,8.25
32151190,Turkey,142.86
32151940,Turkey,5.15
32151990,Turkey,580.16
32159090,Turkey,83.23
33011200,Turkey,0.01
33011990,Turkey,0.01
33012935,Turkey,1.54
33012938,Turkey,281.55
33012950,Turkey,30.84
33012990,Turkey,203.71
33019013,Turkey,0
33019049,Turkey,0.04
33019079,Turkey,0.06
33019090,Turkey,0.02
33021010,Turkey,1.84
33021090,Turkey,41.12
33029011,Turkey,22.72
33029012,Turkey,0
33029019,Turkey,1043.96
33029090,Turkey,330.76
33030010,Turkey,65.48
33030040,Turkey,0.07
33030050,Turkey,12.42
33030090,Turkey,35.58
33041000,Turkey,66.69
33042000,Turkey,160.31
33043000,Turkey,11.01
33049110,Turkey,7
33049190,Turkey,2.8
33049910,Turkey,0.52
33049920,Turkey,1.3
33049930,Turkey,1.73
33049990,Turkey,111.03
33051090,Turkey,1.89
33053000,Turkey,18.23
33059019,Turkey,0.61
33059030,Turkey,0.95
33059050,Turkey,23.7
33059090,Turkey,264.09
33061020,Turkey,0.09
33071090,Turkey,27.35
33072000,Turkey,130
33074900,Turkey,3
33079090,Turkey,0
34011190,Turkey,30.56
34011919,Turkey,0.93
34011941,Turkey,0.25
34011990,Turkey,0
34012000,Turkey,2.23
34013019,Turkey,97.45
34013090,Turkey,10.19
34021190,Turkey,24.82
34021300,Turkey,22.49
34021900,Turkey,0.67
34022010,Turkey,0
34022020,Turkey,34.08
34022090,Turkey,15.87
34029011,Turkey,0
34029019,Turkey,35.43
34029020,Turkey,3.28
34029049,Turkey,2.78
34029091,Turkey,4.84
34029092,Turkey,0
34029099,Turkey,152.57
34031100,Turkey,16.53
34031900,Turkey,61.47
34039100,Turkey,228.03
34039900,Turkey,96.35
34042000,Turkey,3.86
34049020,Turkey,34.55
34049039,Turkey,17.18
34049090,Turkey,100.44
34051000,Turkey,58.61
34052000,Turkey,0.2
34053000,Turkey,0
34059010,Turkey,68.86
34059090,Turkey,67.12
34060010,Turkey,0.73
34060090,Turkey,0.57
34070090,Turkey,6.67
35029000,Turkey,26.45
35030020,Turkey,0
35040099,Turkey,0.1
35051090,Turkey,0
35052000,Turkey,2.9
35061000,Turkey,128.12
35069190,Turkey,381.72
35069999,Turkey,96.47
35079010,Turkey,14.75
35079079,Turkey,0
35079099,Turkey,21.75
37011090,Turkey,14.26
37069014,Turkey,0
38012000,Turkey,28
38019000,Turkey,0.54
38021000,Turkey,0
38029011,Turkey,0
38029019,Turkey,288.34
38040090,Turkey,0.06
38051010,Turkey,24.12
38051020,Turkey,0
38051030,Turkey,866.85
38061090,Turkey,0.69
38062000,Turkey,0.06
38069090,Turkey,0
38089199,Turkey,0.89
38089290,Turkey,0.06
38089340,Turkey,14.92
38089390,Turkey,0
38089400,Turkey,4.75
38089990,Turkey,0
38099110,Turkey,48.22
38099190,Turkey,707.4
38099200,Turkey,69.32
38099310,Turkey,0
38099390,Turkey,497.31
38101010,Turkey,8.16
38101090,Turkey,29.18
38109010,Turkey,0
38109090,Turkey,1.42
38112900,Turkey,0.01
38119000,Turkey,0.71
38122090,Turkey,118.74
38123100,Turkey,308.95
38123930,Turkey,84.68
38123990,Turkey,162.41
38130000,Turkey,0
38140010,Turkey,2.43
38140020,Turkey,1.58
38151100,Turkey,53.6
38159000,Turkey,0.22
38160000,Turkey,10268.92
38190090,Turkey,0.39
38200000,Turkey,0
38210000,Turkey,0.04
38220019,Turkey,128.49
38220090,Turkey,201.3
38231900,Turkey,139.04
38241000,Turkey,0
38244010,Turkey,1.27
38244090,Turkey,22.92
38245090,Turkey,50.73
38249100,Turkey,0.66
38249911,Turkey,0.3
38249912,Turkey,0.46
38249921,Turkey,24.28
38249922,Turkey,1.58
38249926,Turkey,181.99
38249990,Turkey,1327.58
38252000,Turkey,0.7
39011010,Turkey,117.43
39011090,Turkey,137.43
39012000,Turkey,15.5
39019090,Turkey,335.14
39021000,Turkey,40.48
39022000,Turkey,0
39023000,Turkey,0.34
39029000,Turkey,304.11
39031100,Turkey,0.11
39031910,Turkey,0
39031990,Turkey,0
39039090,Turkey,35.19
39041010,Turkey,0
39041020,Turkey,901.66
39041090,Turkey,1985.87
39045090,Turkey,0
39046990,Turkey,3.04
39052100,Turkey,7.57
39052900,Turkey,186.47
39059100,Turkey,32.81
39059990,Turkey,10.79
39061010,Turkey,37.58
39061090,Turkey,414.04
39069010,Turkey,0.51
39069020,Turkey,0.05
39069090,Turkey,2289
39071000,Turkey,70.98
39072010,Turkey,4.83
39072090,Turkey,0.41
39073010,Turkey,22.51
39073090,Turkey,73.99
39074000,Turkey,35.02
39076100,Turkey,24.48
39076990,Turkey,63.76
39079110,Turkey,5.38
39079120,Turkey,12.82
39079190,Turkey,21.42
39079920,Turkey,59.01
39079990,Turkey,135.45
39081090,Turkey,0
39089090,Turkey,3.05
39091090,Turkey,21.5
39092010,Turkey,0.73
39092090,Turkey,37.24
39094090,Turkey,3.6
39095000,Turkey,412.2
39100020,Turkey,0
39100090,Turkey,188.39
39111090,Turkey,0
39119090,Turkey,0
39121290,Turkey,0
39123100,Turkey,827.47
39123919,Turkey,0.12
39123929,Turkey,0.05
39161090,Turkey,0.14
39162019,Turkey,2172.28
39162099,Turkey,297.42
39169010,Turkey,25.21
39169023,Turkey,126.94
39169090,Turkey,18.86
39171010,Turkey,0
39171020,Turkey,1.97
39172110,Turkey,0.09
39172190,Turkey,78.38
39172200,Turkey,53.9
39172390,Turkey,3.93
39172990,Turkey,18.98
39173100,Turkey,395.97
39173290,Turkey,4.6
39173300,Turkey,0.08
39173920,Turkey,0
39173990,Turkey,75.93
39174000,Turkey,920.43
39181010,Turkey,9.33
39181090,Turkey,0
39189010,Turkey,0
39189020,Turkey,0.97
39189090,Turkey,66.26
39191000,Turkey,183.88
39199010,Turkey,9.02
39199020,Turkey,0
39199090,Turkey,156.38
39201012,Turkey,171.54
39201019,Turkey,45.25
39201091,Turkey,0.44
39201092,Turkey,0
39201099,Turkey,5299.49
39202090,Turkey,80.97
39203010,Turkey,0
39203090,Turkey,59.18
39204300,Turkey,96.92
39204900,Turkey,263.68
39205111,Turkey,159.04
39205119,Turkey,106.9
39205199,Turkey,134.05
39205911,Turkey,0
39205999,Turkey,132.54
39206190,Turkey,0
39206210,Turkey,13.19
39206290,Turkey,468.92
39206919,Turkey,40.26
39206929,Turkey,27.98
39206939,Turkey,0.03
39206999,Turkey,84.45
39207119,Turkey,0.01
39209119,Turkey,68.26
39209299,Turkey,0
39209919,Turkey,0
39209929,Turkey,1.81
39209939,Turkey,1.08
39209949,Turkey,1.9
39209959,Turkey,13.85
39209999,Turkey,12.13
39211100,Turkey,38.58
39211200,Turkey,133.02
39211310,Turkey,17.52
39211390,Turkey,5.15
39211900,Turkey,96.24
39219010,Turkey,0
39219029,Turkey,325.54
39219039,Turkey,38.35
39219099,Turkey,318.47
39221000,Turkey,114.74
39222000,Turkey,345.9
39229000,Turkey,987.85
39231010,Turkey,0.07
39231090,Turkey,590.99
39232100,Turkey,494.72
39232910,Turkey,0.76
39232990,Turkey,432.76
39233010,Turkey,0
39233090,Turkey,0.83
39234000,Turkey,0
39235010,Turkey,145.12
39235090,Turkey,656.29
39239020,Turkey,0
39239090,Turkey,330.82
39241090,Turkey,156.34
39249010,Turkey,34.85
39249090,Turkey,119.21
39251000,Turkey,19.57
39252000,Turkey,155.25
39253000,Turkey,19.62
39259010,Turkey,10
39259090,Turkey,46.12
39261019,Turkey,2.36
39261099,Turkey,1.16
39262011,Turkey,0.38
39262019,Turkey,0
39262029,Turkey,33.57
39262039,Turkey,0
39262099,Turkey,17.26
39263010,Turkey,0.08
39263090,Turkey,28.28
39264019,Turkey,0.03
39264049,Turkey,0.28
39264099,Turkey,0
39269010,Turkey,6.06
39269021,Turkey,0
39269029,Turkey,21.53
39269049,Turkey,0.46
39269059,Turkey,0
39269069,Turkey,65.84
39269079,Turkey,11.34
39269080,Turkey,0
39269091,Turkey,1.17
39269099,Turkey,1321.31
40021930,Turkey,29.98
40021990,Turkey,33.93
40023100,Turkey,40.33
40023900,Turkey,0
40024900,Turkey,198.5
40026000,Turkey,0
40027000,Turkey,29.61
40028090,Turkey,4.45
40029990,Turkey,34.67
40051000,Turkey,7.56
40052090,Turkey,0
40059190,Turkey,0
40059990,Turkey,105.23
40069090,Turkey,70.76
40081190,Turkey,42.8
40082110,Turkey,0
40082190,Turkey,0.25
40082930,Turkey,0
40082990,Turkey,358.72
40091100,Turkey,0.83
40091200,Turkey,19.96
40092100,Turkey,1043.69
40092200,Turkey,296.34
40093100,Turkey,128.6
40093200,Turkey,27.19
40094100,Turkey,356.05
40094200,Turkey,41.69
40101190,Turkey,8.2
40101290,Turkey,0
40101990,Turkey,1.04
40103190,Turkey,0.11
40103290,Turkey,0.15
40103390,Turkey,0
40103490,Turkey,5.48
40103911,Turkey,0
40103919,Turkey,0.19
40103991,Turkey,2.01
40103999,Turkey,12.15
40111010,Turkey,130.87
40111090,Turkey,1.26
40112010,Turkey,65.05
40112090,Turkey,21.3
40113000,Turkey,0
40117000,Turkey,14.7
40118000,Turkey,131.38
40129090,Turkey,0
40139049,Turkey,0.66
40139090,Turkey,13.67
40151900,Turkey,0
40159030,Turkey,0.17
40159099,Turkey,0
40161000,Turkey,11.23
40169100,Turkey,0.36
40169200,Turkey,9.68
40169310,Turkey,0
40169320,Turkey,14.16
40169330,Turkey,86.27
40169340,Turkey,26
40169350,Turkey,8.24
40169360,Turkey,0.02
40169390,Turkey,495.25
40169590,Turkey,7.19
40169920,Turkey,2.41
40169930,Turkey,0.01
40169940,Turkey,0.03
40169950,Turkey,0.35
40169960,Turkey,12.47
40169980,Turkey,0.14
40169990,Turkey,1182.69
40170040,Turkey,0.09
40170090,Turkey,26.2
41012010,Turkey,104.88
41012090,Turkey,106.06
41019090,Turkey,0.36
41021010,Turkey,38.96
41022110,Turkey,412.38
41022120,Turkey,22.04
41022910,Turkey,979.24
41022920,Turkey,71.82
41039000,Turkey,0
41041100,Turkey,1762.59
41041900,Turkey,7106.93
41044100,Turkey,49.15
41044900,Turkey,1588.41
41051000,Turkey,3523.65
41053000,Turkey,136.71
41062100,Turkey,4924.61
41062200,Turkey,4.48
41069100,Turkey,617.29
41069200,Turkey,0
41071100,Turkey,1612.38
41071200,Turkey,152.98
41071900,Turkey,268.37
41079100,Turkey,261.22
41079200,Turkey,410.15
41079900,Turkey,1057.14
41120000,Turkey,1582.74
41131000,Turkey,60.63
41132000,Turkey,4.97
41139000,Turkey,41.87
41151000,Turkey,114.69
41152010,Turkey,0
41152090,Turkey,9.7
42021250,Turkey,29.65
42021290,Turkey,10.71
42021990,Turkey,0
42022190,Turkey,86.04
42022210,Turkey,53.4
42022220,Turkey,17.65
42022290,Turkey,23.61
42022990,Turkey,0
42023120,Turkey,16.56
42023190,Turkey,0
42023290,Turkey,7.26
42029100,Turkey,8.15
42029200,Turkey,4.56
42029900,Turkey,14.52
42031010,Turkey,1.24
42032110,Turkey,0.09
42032910,Turkey,0
42033000,Turkey,47.22
42034090,Turkey,64.49
42050011,Turkey,0.04
42050019,Turkey,6.11
42050090,Turkey,12.21
43013000,Turkey,55.26
43021910,Turkey,15.92
43021920,Turkey,112.02
43021930,Turkey,799.92
43021990,Turkey,187.16
43022000,Turkey,0
43023000,Turkey,27.06
44032190,Turkey,4.87
44039928,Turkey,49.44
44039990,Turkey,350.69
44071990,Turkey,24.21
44072700,Turkey,0
44079200,Turkey,7.19
44079920,Turkey,77.52
44081020,Turkey,56.32
44081090,Turkey,37.6
44083190,Turkey,22.41
44089090,Turkey,68.06
44092990,Turkey,14.67
44101110,Turkey,0
44101130,Turkey,0.56
44101190,Turkey,14.05
44111200,Turkey,0
44111300,Turkey,50.21
44111400,Turkey,243.77
44119219,Turkey,53.91
44119229,Turkey,10.08
44119429,Turkey,127.39
44123190,Turkey,0
44123390,Turkey,5.55
44129990,Turkey,113.8
44151000,Turkey,4.46
44152000,Turkey,7.81
44182090,Turkey,17.15
44184000,Turkey,0
44187900,Turkey,97.77
44189900,Turkey,85.24
44199090,Turkey,5.09
44209090,Turkey,0
44219919,Turkey,0
44219990,Turkey,0
46021990,Turkey,0.89
47032100,Turkey,12.86
47072000,Turkey,25.52
47079000,Turkey,4504.99
48025590,Turkey,0.03
48025890,Turkey,2.35
48030090,Turkey,11.26
48045100,Turkey,217.76
48045900,Turkey,0.03
48052500,Turkey,50.74
48053000,Turkey,1.55
48054000,Turkey,0.56
48059200,Turkey,14.64
48064010,Turkey,0
48064090,Turkey,0.08
48070090,Turkey,5.62
48089000,Turkey,0
48099000,Turkey,0
48103920,Turkey,43.91
48109900,Turkey,1.85
48114100,Turkey,0
48114900,Turkey,0.18
48115190,Turkey,175.06
48115990,Turkey,77.28
48116000,Turkey,54.33
48119017,Turkey,22.96
48119099,Turkey,184.15
48142000,Turkey,36.74
48149000,Turkey,0.89
48171000,Turkey,0
48173090,Turkey,0.65
48181000,Turkey,358.86
48182000,Turkey,6.9
48183000,Turkey,0.41
48189000,Turkey,115.78
48191010,Turkey,0.48
48191090,Turkey,10.43
48192010,Turkey,0.01
48192020,Turkey,0.12
48192090,Turkey,11.47
48193000,Turkey,258.61
48194000,Turkey,63.33
48195010,Turkey,0
48195090,Turkey,7.48
48196000,Turkey,0.3
48201010,Turkey,0
48201020,Turkey,0.02
48201090,Turkey,0.29
48202000,Turkey,0.12
48203000,Turkey,0.01
48205000,Turkey,0
48209090,Turkey,0.13
48211010,Turkey,109.29
48211020,Turkey,21.63
48211090,Turkey,21.83
48219010,Turkey,10.42
48219090,Turkey,20.91
48229010,Turkey,30.22
48232000,Turkey,4.76
48236900,Turkey,8.74
48239013,Turkey,0.04
48239017,Turkey,6.44
48239030,Turkey,0.57
48239090,Turkey,1714.5
49011010,Turkey,1.28
49011020,Turkey,0.16
49019900,Turkey,7.31
49030010,Turkey,0
49030020,Turkey,0.01
49059990,Turkey,0.12
49060000,Turkey,0
49089000,Turkey,0
49100010,Turkey,0
49100090,Turkey,0.65
49111010,Turkey,2.41
49111020,Turkey,2.43
49111090,Turkey,15.45
49119100,Turkey,1.12
49119990,Turkey,1.92
50072090,Turkey,2.72
50079090,Turkey,23.95
51011900,Turkey,697.26
51012900,Turkey,1289.32
51032010,Turkey,4.46
51032090,Turkey,0
51054000,Turkey,2.48
51071090,Turkey,0.07
51072090,Turkey,0.26
51091090,Turkey,106.71
51099000,Turkey,9.26
51111190,Turkey,9.88
51111990,Turkey,0
51112030,Turkey,0
51113030,Turkey,17.35
51113090,Turkey,46.98
51121130,Turkey,0
51121190,Turkey,0.26
51121990,Turkey,3.74
51122030,Turkey,0
51122090,Turkey,2.22
51123010,Turkey,121.34
51123030,Turkey,30.08
51123090,Turkey,22.11
51129030,Turkey,0
52010020,Turkey,2080.6
52021000,Turkey,11.99
52029100,Turkey,0
52029900,Turkey,70.52
52030000,Turkey,0.04
52042090,Turkey,60.28
52051190,Turkey,1.36
52051230,Turkey,0
52051290,Turkey,0
52051390,Turkey,0.56
52051490,Turkey,0
52051510,Turkey,0
52051590,Turkey,0
52052130,Turkey,0
52052190,Turkey,0
52052290,Turkey,0
52052310,Turkey,1.52
52052390,Turkey,47.52
52052410,Turkey,0
52052490,Turkey,0
52052690,Turkey,0
52052790,Turkey,0
52052890,Turkey,80.16
52053290,Turkey,0
52053390,Turkey,0
52053490,Turkey,0
52053590,Turkey,0
52054290,Turkey,0
52054390,Turkey,0
52054490,Turkey,0
52054690,Turkey,0
52054730,Turkey,0
52054790,Turkey,0
52054830,Turkey,0
52054890,Turkey,0
52063200,Turkey,0
52064200,Turkey,0
52081190,Turkey,9.52
52081290,Turkey,70.95
52082290,Turkey,1.77
52083190,Turkey,0.67
52083230,Turkey,12.49
52083290,Turkey,1.93
52084110,Turkey,0
52084130,Turkey,0
52084190,Turkey,2.53
52084230,Turkey,39.24
52084260,Turkey,0
52084290,Turkey,23.22
52084390,Turkey,0
52084990,Turkey,47.3
52085190,Turkey,0
52085230,Turkey,0
52085290,Turkey,8.96
52085990,Turkey,2.72
52091220,Turkey,1.52
52092190,Turkey,0
52092290,Turkey,51.62
52093130,Turkey,34.39
52093190,Turkey,0.49
52093290,Turkey,5.8
52093990,Turkey,126.38
52094130,Turkey,0
52094190,Turkey,0
52094200,Turkey,1444.63
52094390,Turkey,0.01
52095290,Turkey,5.88
52095990,Turkey,0
52101900,Turkey,12.34
52103120,Turkey,5.33
52103190,Turkey,19.24
52103990,Turkey,8.68
52104130,Turkey,10.46
52104190,Turkey,0.42
52104990,Turkey,0
52105110,Turkey,11.44
52111110,Turkey,5.04
52112060,Turkey,0
52112099,Turkey,64.11
52113190,Turkey,12.51
52113240,Turkey,0
52113290,Turkey,1.26
52113990,Turkey,30.53
52114190,Turkey,0.54
52114200,Turkey,38.48
52114390,Turkey,0
52114990,Turkey,0
52115190,Turkey,23.18
52121300,Turkey,15.68
52121400,Turkey,1.08
52121500,Turkey,5.67
52122200,Turkey,0
52122300,Turkey,85.93
53081090,Turkey,0
53091910,Turkey,0
53091920,Turkey,0
53091990,Turkey,0.55
53092910,Turkey,0
53092920,Turkey,0
53092990,Turkey,29.41
54011000,Turkey,0
54012000,Turkey,80.62
54021110,Turkey,11.99
54022090,Turkey,9.86
54023100,Turkey,0
54023300,Turkey,193.14
54023400,Turkey,614.83
54023910,Turkey,723.23
54023990,Turkey,0
54024400,Turkey,0
54024500,Turkey,0.86
54024800,Turkey,28.33
54025200,Turkey,0.7
54025300,Turkey,232.57
54025990,Turkey,3.56
54026200,Turkey,41.39
54026300,Turkey,177.59
54026990,Turkey,4.74
54034990,Turkey,0
54041990,Turkey,20.57
54049090,Turkey,14.14
54071019,Turkey,1.4
54071036,Turkey,4.54
54071099,Turkey,0
54074290,Turkey,21.95
54075119,Turkey,0
54075129,Turkey,28.05
54075210,Turkey,2.64
54075220,Turkey,0.57
54075290,Turkey,181.98
54075300,Turkey,142.07
54075490,Turkey,4.67
54076110,Turkey,5.8
54076190,Turkey,51.5
54076900,Turkey,49.65
54077120,Turkey,0
54077200,Turkey,6.81
54077300,Turkey,51.81
54078119,Turkey,0
54078129,Turkey,0
54078210,Turkey,6.24
54078290,Turkey,7.21
54078300,Turkey,72.53
54078490,Turkey,9.03
54079200,Turkey,22.89
54079300,Turkey,130.58
54079400,Turkey,13.35
54082120,Turkey,0.16
54082290,Turkey,15.42
54082300,Turkey,86.78
54082490,Turkey,23.05
54083290,Turkey,130.63
54083300,Turkey,143.5
54083490,Turkey,1.64
55013000,Turkey,5361.09
55031900,Turkey,0.02
55033000,Turkey,1839.78
55034000,Turkey,1.8
55051010,Turkey,0
55063000,Turkey,346.33
55081000,Turkey,5.2
55092100,Turkey,0
55092200,Turkey,62.72
55093100,Turkey,6.9
55093200,Turkey,1.89
55094290,Turkey,0
55095100,Turkey,0
55099900,Turkey,101.5
55111000,Turkey,8.81
55113090,Turkey,0
55121120,Turkey,3.93
55121910,Turkey,378.16
55121920,Turkey,0
55121990,Turkey,15.65
55122910,Turkey,0
55122990,Turkey,0.32
55131920,Turkey,0
55132300,Turkey,5.48
55133100,Turkey,0
